Student_ID,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3387,Female,19,Business,60.39,78.77,88.36,72.28,53.08,1.61,80.56,D,24.3,No,Yes,Low,9,5.1
S3388,Male,19,CS,80.23,77.92,56.57,72.71,78.01,7.62,99.34,F,14.8,No,Yes,High,2,7.3
S3389,Male,22,CS,75.431409455843,46.63,93.84,61.26,81.26,0.01,79.13,F,14.0,No,Yes,Medium,4,7.0
S3390,Female,23,Engineering,88.71,67.73,54.18,99.33,95.81,4.39,89.85,A,27.2,No,Yes,Medium,6,5.7
S3391,Male,22,Business,80.3,94.92,44.59,73.76,77.11,0.87,57.68,D,6.7,No,Yes,High,1,8.9
S3392,Female,19,CS,74.73,52.31,49.6,76.64,63.03,5.52,90.46,C,26.0,No,Yes,Medium,9,7.2
S3393,Male,21,Engineering,75.431409455843,67.67,90.22,60.93,52.97,3.46,88.05,B,28.2,No,Yes,High,9,5.2
S3394,Male,18,CS,75.431409455843,67.67,65.04,74.79867276377426,94.25,0.28,98.41,A,19.1,Yes,Yes,Medium,8,6.4
S3395,Male,19,CS,75.431409455843,88.65,87.82,62.77,73.94,4.61,96.79,A,22.4,Yes,Yes,Medium,9,7.6
S3396,Female,23,Engineering,80.41,89.47,71.87,60.12,86.87,5.71,60.7,B,26.5,No,Yes,Medium,4,7.4
S3397,Male,21,CS,81.2,85.56,68.83,63.79,50.73,2.48,73.25,D,15.9,No,Yes,Medium,9,5.2
S3398,Female,21,Business,71.95,61.93,88.41,50.14,74.41,7.66,95.57,C,27.0,No,Yes,Low,4,7.2
S3399,Female,21,Engineering,74.33,44.32,65.41,78.51,66.29,3.71,82.04,A,14.3,No,Yes,Low,5,5.7
S3400,Female,20,Engineering,97.98,60.97,88.12,69.37,51.52,7.49,73.19,A,12.7,No,Yes,Low,6,6.3
S3401,Male,20,Engineering,86.63,80.79,46.04,94.93,88.78,5.79,55.45,B,29.6,Yes,Yes,Low,7,7.3
S3402,Male,24,Engineering,55.53,82.16,78.18,52.04,75.65,8.69,67.59,D,5.8,No,Yes,Medium,3,6.9
S3403,Male,21,CS,60.61,97.9,82.16,52.16,66.66,5.47,83.26,A,13.0,No,Yes,Medium,2,7.6
S3404,Female,23,Business,98.78,67.22,93.95,94.29,90.29,1.86,88.85,A,16.5,No,Yes,Medium,5,5.9
S3405,Female,22,Mathematics,86.32,77.95,53.46,56.33,72.35,8.23,72.36,A,12.8,No,Yes,High,10,7.8
S3406,Male,23,CS,95.75,72.35,76.25,50.11,50.17,7.83,52.79,B,12.1,No,Yes,Medium,3,4.1
S3407,Female,20,CS,65.19,49.04,66.0,58.95,97.22,9.72,81.66,C,14.3,No,Yes,Low,3,4.9
S3408,Male,19,CS,87.09,67.67,62.97,91.19,62.78,0.94,96.08,A,15.0,No,Yes,Low,7,8.9
S3409,Male,24,Engineering,85.7,72.69,46.4,90.14,91.53,5.91,74.82,B,6.8,No,Yes,Low,6,4.4
S3410,Male,20,Engineering,64.73,97.04,48.05,67.01,90.82,4.92,96.42,A,24.4,Yes,Yes,High,3,7.3
S3411,Male,22,Business,77.54,61.99,90.22,83.4,58.12,6.71,67.71,C,9.2,Yes,Yes,Medium,7,8.6
S3412,Female,18,Business,81.37,98.81,84.99,74.79867276377426,73.7,9.8,94.32,C,6.0,No,Yes,High,10,8.3
S3413,Male,24,Engineering,74.06,72.54,62.94,95.24,52.01,5.32,89.32,D,19.8,Yes,Yes,Low,10,8.6
S3414,Male,20,Engineering,91.36,54.55,89.71,74.79867276377426,67.73,6.86,98.09,A,21.7,Yes,Yes,Medium,6,8.9
S3415,Male,23,Engineering,91.64,51.5,44.85,90.66,86.55,3.47,89.55,A,24.0,No,Yes,Medium,1,5.8
S3416,Male,24,Engineering,75.431409455843,48.5,77.49,58.53,61.85,2.99,66.07,B,7.2,No,No,High,5,5.7
S3417,Male,23,Engineering,90.17,67.18,92.09,69.58,55.86,3.35,95.03,A,9.3,No,Yes,Medium,4,4.6
S3418,Male,21,Engineering,74.4,41.32,90.33,59.6,75.36,0.39,83.49,D,9.6,No,Yes,Medium,3,5.0
S3419,Male,21,Engineering,75.431409455843,66.7,62.37,85.13,76.85,2.85,58.1,F,19.8,Yes,Yes,High,3,7.3
S3420,Female,21,Engineering,91.57,99.3,84.71,83.92,83.79,1.73,52.3,A,27.2,No,Yes,High,8,5.7
S3421,Female,24,Engineering,74.51,80.21,65.65,77.39,87.96,4.57,68.29,F,22.7,No,Yes,Low,3,5.7
S3422,Female,18,Business,62.32,85.59,90.41,84.91,84.79,4.61,89.34,A,12.9,No,Yes,Medium,2,7.2
S3423,Female,22,Engineering,75.37,47.14,71.85,81.98,92.27,7.65,80.91,F,26.3,No,Yes,Low,5,4.5
S3424,Male,24,Engineering,57.09,68.39,85.89,74.79867276377426,61.15,5.02,76.36,C,21.7,No,No,High,10,4.3
S3425,Female,19,Engineering,75.431409455843,57.17,44.71,61.97,78.49,4.63,50.19,D,22.2,Yes,Yes,High,3,8.0
S3426,Female,23,Engineering,66.8,93.65,75.4,71.45,68.0,2.32,71.78,B,28.9,No,Yes,Medium,10,7.9
S3427,Female,23,CS,63.03,50.88,73.02,57.58,98.11,8.52,57.89,B,28.8,No,Yes,High,3,5.9
S3428,Male,24,CS,97.83,67.52,76.6,71.48,72.01,0.91,72.73,A,14.6,Yes,Yes,Medium,8,7.0
S3429,Female,24,Engineering,88.84,75.28,81.74,85.08,97.99,9.82,99.59,B,20.9,Yes,Yes,Medium,9,5.2
S3430,Female,22,Engineering,89.35,70.84,95.09,84.57,88.45,4.76,93.98,B,10.1,No,Yes,Medium,2,5.8
S3431,Male,18,Mathematics,75.431409455843,89.81,87.14,85.47,85.92,1.86,65.53,B,15.3,Yes,Yes,Medium,1,4.2
S3432,Female,24,CS,91.96,53.89,53.18,65.44,74.58,3.54,79.68,B,11.8,No,Yes,High,8,5.4
S3433,Male,21,CS,87.96,62.64,89.55,83.11,72.17,0.15,75.1,A,14.2,No,Yes,Low,10,4.1
S3434,Female,22,CS,79.94,87.53,47.32,74.79867276377426,76.33,1.67,56.5,A,21.9,Yes,Yes,High,10,6.1
S3435,Male,19,CS,98.06,71.68,77.33,97.22,64.68,3.35,99.49,B,10.3,No,Yes,Low,6,6.6
S3436,Female,21,Business,59.58,64.13,92.97,74.79867276377426,95.23,5.54,71.26,F,9.5,No,Yes,Medium,9,6.5
S3437,Female,19,CS,97.17,41.77,46.07,80.15,89.72,1.29,75.28,A,14.5,No,Yes,Low,1,5.7
S3438,Female,20,Engineering,70.07,85.2,90.98,87.51,90.07,6.76,82.38,F,7.5,No,Yes,Low,5,5.0
S3439,Male,19,Engineering,76.42,98.33,87.92,95.32,71.66,8.44,59.58,F,25.3,No,Yes,High,5,6.3
S3440,Female,21,Engineering,75.431409455843,77.22,70.23,71.9,53.55,5.72,61.11,D,29.0,Yes,No,Medium,3,8.3
S3441,Male,20,Business,77.01,91.39,58.53,68.02,84.15,2.97,59.63,B,25.0,Yes,Yes,Medium,2,8.9
S3442,Male,21,Engineering,80.56,71.01,64.33,71.5,68.72,1.21,69.22,A,18.3,No,Yes,Medium,9,5.6
S3443,Male,23,CS,99.89,53.9,98.12,74.79867276377426,93.52,0.16,59.98,B,21.9,No,Yes,Medium,7,8.9
S3444,Male,21,Business,75.431409455843,40.87,52.1,74.79867276377426,89.02,7.32,96.32,D,25.1,Yes,Yes,Medium,9,6.2
S3445,Female,20,Business,98.32,79.2,74.78,96.64,57.27,6.28,85.72,B,6.7,No,Yes,Medium,3,7.1
S3446,Female,19,CS,67.42,69.59,44.99,56.3,80.09,4.76,94.89,F,15.5,Yes,Yes,High,1,8.0
S3447,Female,23,CS,99.56,86.93,53.07,78.05,84.61,1.02,92.42,A,8.6,No,Yes,High,2,5.8
S3448,Male,18,CS,72.77,81.68,85.8,94.88,78.41,2.07,85.16,C,7.3,Yes,Yes,Low,6,5.0
S3449,Female,18,CS,75.431409455843,99.28,58.16,55.01,75.7,8.15,62.14,F,24.0,No,Yes,Medium,6,5.4
S3450,Male,18,Mathematics,75.431409455843,70.62,99.15,74.79867276377426,61.39,4.8,80.77,F,26.5,No,Yes,Medium,2,8.2
S3451,Male,18,Engineering,75.29,65.63,70.05,93.26,61.8,9.63,59.31,B,7.1,No,Yes,Low,9,8.7
S3452,Male,22,CS,98.3,57.2,70.99,95.02,88.4,10.0,56.62,A,9.5,No,Yes,High,10,4.6
S3453,Female,18,Business,97.35,68.61,42.18,75.72,50.93,8.01,81.63,A,10.5,No,Yes,Low,1,7.5
S3454,Female,20,Engineering,84.19,92.37,97.39,51.25,88.95,2.58,81.23,D,26.4,Yes,Yes,Low,4,4.2
S3455,Male,24,CS,89.89,42.55,50.45,55.28,76.34,2.31,57.83,B,27.8,Yes,Yes,Low,4,8.4
S3456,Female,18,Mathematics,75.431409455843,98.67,72.3,79.34,96.81,2.54,67.62,C,24.1,No,Yes,High,1,8.3
S3457,Female,21,Business,86.08,99.6,63.74,56.19,99.87,9.87,53.31,A,24.9,Yes,Yes,Medium,5,7.9
S3458,Male,24,Business,80.9,75.87,64.94,57.47,83.17,3.35,85.79,F,13.6,Yes,Yes,Low,6,8.1
S3459,Male,18,Engineering,54.58,59.89,78.6,88.61,70.61,7.06,99.37,D,15.2,No,Yes,Medium,9,7.0
S3460,Female,24,Business,55.66,53.38,79.73,87.53,73.75,9.59,87.0,D,12.0,No,Yes,Low,8,4.7
S3461,Male,19,CS,55.42,56.59,49.26,92.14,60.21,8.2,92.21,D,29.0,No,Yes,Low,4,8.6
S3462,Male,20,Engineering,86.22,43.01,69.98,55.29,54.96,5.98,73.82,A,23.2,No,Yes,High,6,4.7
S3463,Female,20,Mathematics,57.09,68.51,87.43,59.91,78.94,1.69,54.78,D,13.5,No,Yes,High,7,5.1
S3464,Female,24,CS,75.431409455843,43.44,66.6,91.65,90.27,1.75,86.33,A,8.4,Yes,Yes,High,6,6.2
S3465,Male,23,Business,75.431409455843,83.11,49.95,86.05,63.09,4.92,62.83,C,9.9,No,Yes,Low,5,6.5
S3466,Female,22,Engineering,77.53,62.32,58.79,90.3,70.98,9.52,69.41,F,10.1,Yes,Yes,Medium,1,4.5
S3467,Male,21,CS,85.32,51.96,52.74,99.49,77.74,9.04,85.15,A,20.4,Yes,No,Low,7,7.8
S3468,Male,24,Business,84.24,72.69,47.55,93.22,95.39,1.66,95.24,D,27.6,No,Yes,Medium,7,4.7
S3469,Female,20,CS,75.78,98.43,62.65,76.02,56.93,2.88,74.31,A,26.7,No,Yes,High,5,7.3
S3470,Male,19,Engineering,73.22,81.71,72.46,74.79867276377426,61.84,5.89,98.08,C,6.7,No,Yes,Low,9,6.3
S3471,Male,18,CS,69.89,69.5,44.37,78.48,95.93,4.77,76.0,C,22.7,Yes,Yes,Medium,3,8.1
S3472,Male,20,Mathematics,93.1,86.61,76.23,81.93,51.98,1.19,56.13,A,9.2,No,Yes,Medium,1,5.5
S3473,Female,19,CS,66.54,84.25,99.58,66.77,82.81,3.69,75.92,A,12.8,Yes,Yes,Medium,5,8.2
S3474,Female,18,CS,62.97,93.5,97.85,74.79867276377426,81.98,9.55,93.03,B,18.6,No,Yes,Low,4,5.3
S3475,Female,22,CS,87.17,52.28,89.75,54.64,69.16,9.51,76.9,A,26.0,No,Yes,Low,6,6.9
S3476,Male,20,Mathematics,67.99,91.53,55.98,88.97,73.41,5.59,87.39,C,10.9,No,No,Medium,2,6.4
S3477,Male,20,Business,92.35,58.06,41.34,51.6,92.75,6.35,77.4,B,26.8,No,Yes,Medium,5,5.8
S3478,Female,24,Business,66.39,96.46,90.01,74.9,58.25,2.22,77.3,F,23.4,No,Yes,Medium,8,4.1
S3479,Female,24,Engineering,85.1,56.86,43.34,93.07,61.58,7.42,64.24,A,21.9,Yes,Yes,Low,8,6.0
S3480,Female,19,Engineering,52.26,95.61,52.34,54.32,75.62,0.52,60.06,F,8.3,No,Yes,Low,2,4.6
S3481,Male,23,CS,69.28,97.83,72.67,75.89,70.49,2.21,63.95,C,16.9,Yes,Yes,High,3,5.1
S3482,Female,24,Engineering,67.16,48.73,50.7,57.97,78.72,0.06,72.04,A,11.9,No,Yes,Low,9,7.4
S3483,Male,21,CS,90.83,98.47,90.03,74.79867276377426,96.04,3.86,90.48,A,19.7,No,No,Medium,7,6.9
S3484,Female,22,Mathematics,98.35,45.14,86.63,91.62,95.86,8.5,91.45,A,21.8,No,Yes,Medium,9,6.6
S3485,Male,21,Business,75.431409455843,53.11,85.35,96.7,61.5,9.83,58.17,D,6.6,No,No,Low,4,6.8
S3486,Male,20,Engineering,91.24,66.65,88.97,93.75,65.11,6.68,77.64,B,21.1,No,Yes,Medium,7,4.6
S3487,Female,21,CS,84.98,99.62,53.18,86.83,58.1,7.45,70.8,A,17.5,No,Yes,High,7,4.8
S3488,Male,18,Business,98.37,69.31,83.73,59.24,96.39,2.63,78.55,B,26.0,Yes,Yes,Low,7,6.7
S3489,Female,22,CS,90.56,73.02,61.32,65.13,69.89,5.2,82.38,A,24.8,No,Yes,Medium,10,6.0
S3490,Male,21,CS,53.87,81.67,80.01,74.84,72.49,7.37,63.98,D,15.3,Yes,Yes,Low,5,6.3
S3491,Male,18,CS,85.66,98.1,47.32,74.79867276377426,90.13,4.97,95.96,A,29.4,Yes,Yes,High,6,8.4
S3492,Female,19,Engineering,76.77,87.0,82.34,89.11,75.65,0.89,96.77,A,19.7,Yes,Yes,Low,4,4.9
S3493,Male,21,Business,50.82,53.45,98.33,61.35,55.99,7.41,55.27,C,29.1,No,Yes,Low,9,8.6
S3494,Female,22,CS,62.57,58.18,42.62,56.41,71.89,2.2,85.15,B,23.0,Yes,Yes,Low,4,8.3
S3495,Female,18,CS,96.09,45.86,45.63,74.13,81.53,0.98,51.66,A,15.2,No,Yes,Low,9,8.5
S3496,Female,21,Engineering,75.431409455843,78.67,47.42,57.89,85.96,4.78,52.33,A,10.8,No,Yes,Medium,9,7.2
S3497,Male,19,Business,89.94,50.84,65.83,84.69,82.27,0.75,97.89,B,16.6,No,Yes,Medium,5,8.3
S3498,Male,21,CS,75.431409455843,55.44,57.45,74.79867276377426,55.96,6.29,84.74,A,28.4,No,Yes,Medium,9,9.0
S3499,Male,18,CS,90.33,93.29,88.42,87.06,65.22,6.4,66.23,A,8.3,No,Yes,High,9,6.4
S3500,Female,21,Mathematics,50.51,59.61,68.43,53.17,86.68,2.57,83.49,F,16.5,No,Yes,Low,3,8.3
S3501,Female,22,Mathematics,64.39,74.0,69.07,98.23,94.01,9.65,92.29,F,13.7,No,Yes,Medium,3,8.5
S3502,Male,20,Mathematics,51.53,63.85,83.02,50.0,52.36,8.24,93.55,C,26.7,No,Yes,Low,4,5.5
S3503,Male,18,Business,54.71,44.44,61.72,66.27,52.11,1.1,51.03,F,25.1,Yes,Yes,Medium,8,6.2
S3504,Female,18,CS,60.94,61.77,61.19,83.98,82.17,7.49,90.91,F,18.8,Yes,Yes,High,3,6.9
S3505,Male,18,CS,75.18,64.48,85.42,52.26,77.4,3.53,92.66,F,15.4,No,Yes,High,2,5.7
S3506,Female,18,CS,92.38,93.74,86.8,54.17,57.77,7.5,79.78,A,22.1,Yes,Yes,Medium,6,5.6
S3507,Male,21,CS,93.1,59.47,40.86,53.83,77.41,8.01,74.0,A,28.8,No,Yes,High,3,5.9
S3508,Female,22,Mathematics,80.81,62.75,48.63,74.79867276377426,98.72,1.51,55.55,B,7.5,Yes,Yes,Medium,9,6.1
S3509,Male,19,Business,96.41,86.97,52.79,94.8,81.55,6.62,61.98,A,27.5,No,Yes,High,10,5.3
S3510,Male,22,Business,75.0,85.54,61.1,74.79867276377426,72.46,8.63,74.52,D,12.4,Yes,Yes,High,9,6.4
S3511,Female,18,CS,75.431409455843,87.9,57.49,80.18,91.38,3.23,93.25,F,5.1,No,Yes,Low,10,7.9
S3512,Female,23,Mathematics,72.7,97.23,80.11,67.3,60.64,0.8,90.16,C,23.5,No,Yes,Medium,6,7.1
S3513,Female,21,Business,63.86,87.73,89.69,50.94,70.72,0.27,74.8,C,24.7,No,Yes,Low,5,5.9
S3514,Male,23,CS,95.82,64.46,51.53,51.08,76.39,1.1,89.28,A,12.6,No,Yes,Low,2,4.8
S3515,Female,21,Business,69.4,89.29,73.78,94.42,75.23,0.04,88.29,F,24.5,Yes,Yes,Medium,8,8.1
S3516,Female,18,CS,75.17,70.52,62.07,55.13,96.05,3.27,78.95,D,25.0,No,Yes,Low,3,6.6
S3517,Male,21,CS,66.44,56.66,70.35,74.79867276377426,64.63,2.99,61.02,D,21.9,No,Yes,Low,5,8.9
S3518,Female,18,Engineering,83.14,58.18,77.25,58.22,52.83,1.1,67.4,B,6.0,Yes,Yes,Medium,10,5.3
S3519,Female,22,Engineering,99.75,53.43,93.62,83.73,95.82,6.51,58.2,A,21.7,Yes,Yes,Low,4,4.9
S3520,Female,24,CS,75.431409455843,48.7,51.54,97.45,60.85,9.92,50.36,C,28.3,No,Yes,High,3,4.0
S3521,Male,20,CS,94.99,51.07,45.22,68.11,68.95,9.01,54.03,B,20.5,No,Yes,High,3,4.4
S3522,Male,21,Mathematics,50.2,43.79,77.63,86.72,76.54,2.53,87.98,F,14.2,No,Yes,High,9,5.9
S3523,Male,18,Engineering,68.21,93.31,63.65,67.54,98.79,7.7,51.67,B,19.1,No,No,High,2,5.0
S3524,Female,23,Business,58.43,95.86,49.77,65.25,76.76,9.37,69.99,C,29.8,No,Yes,Medium,3,4.2
S3525,Male,18,CS,87.87,75.21,47.03,60.09,72.39,9.06,99.29,B,16.8,No,Yes,Medium,5,5.1
S3526,Female,23,CS,52.53,90.43,73.53,91.05,79.18,8.85,89.76,C,26.0,No,Yes,Low,4,7.6
S3527,Female,21,CS,77.67,51.01,58.03,74.79867276377426,98.54,7.86,87.53,B,8.5,Yes,Yes,Low,9,7.7
S3528,Female,19,CS,64.75,94.1,99.85,64.16,90.9,2.93,63.74,D,6.4,Yes,Yes,Medium,5,4.7
S3529,Male,23,CS,56.68,70.38,64.35,99.95,58.45,0.84,82.09,F,14.8,No,Yes,Medium,10,8.7
S3530,Male,18,CS,75.431409455843,44.03,52.74,66.37,90.16,4.88,74.94,F,8.4,Yes,No,Low,5,4.8
S3531,Female,21,Engineering,60.87,48.48,77.73,71.14,92.05,0.55,81.19,A,13.3,No,Yes,Low,7,4.4
S3532,Female,18,CS,61.18,58.54,54.66,99.5,84.53,9.98,71.79,D,22.9,No,Yes,Low,4,4.8
S3533,Male,19,Business,63.75,42.61,69.65,68.47,82.86,3.58,76.55,D,16.1,No,No,Low,5,4.7
S3534,Male,20,CS,79.34,58.56,68.95,68.31,72.04,9.58,99.42,B,13.0,No,Yes,High,1,7.2
S3535,Male,24,Engineering,82.98,43.6,67.21,91.39,82.08,7.73,66.47,D,27.3,No,Yes,Medium,7,4.8
S3536,Female,24,CS,50.88,54.16,87.77,65.6,86.88,4.11,60.82,F,5.2,No,Yes,Low,4,7.2
S3537,Male,19,Engineering,62.09,55.94,53.0,61.69,56.14,1.18,72.42,C,25.4,No,Yes,Low,2,5.4
S3538,Male,22,CS,75.431409455843,99.66,94.26,74.79867276377426,62.87,2.37,76.22,C,20.5,No,Yes,Low,7,5.2
S3539,Male,21,Mathematics,66.6,54.13,87.48,85.03,59.7,6.73,54.28,B,6.2,No,Yes,Medium,8,8.5
S3540,Female,19,Business,94.21,54.35,59.99,52.16,92.06,8.3,90.3,A,5.9,No,Yes,Low,9,5.1
S3541,Male,20,Engineering,89.39,81.21,50.84,68.7,84.0,9.79,71.1,A,9.3,Yes,Yes,Medium,8,8.3
S3542,Female,18,CS,81.29,91.56,56.77,67.31,72.54,1.32,70.66,F,29.4,No,Yes,Medium,8,5.5
S3543,Female,21,Engineering,66.9,63.22,59.96,62.24,91.3,1.56,82.94,D,7.1,Yes,Yes,Low,8,9.0
S3544,Female,23,Business,85.03,92.54,73.42,82.71,85.84,0.42,88.66,A,23.5,No,Yes,Medium,7,8.9
S3545,Male,19,CS,92.18,60.41,42.78,64.5,95.68,2.6,99.3,A,15.0,No,Yes,Medium,2,8.1
S3546,Male,20,Engineering,79.74,51.82,94.86,80.34,53.84,8.21,58.68,B,10.9,Yes,Yes,High,2,8.3
S3547,Male,19,Business,89.22,59.78,45.92,75.22,75.46,1.98,67.28,A,19.4,No,Yes,Medium,9,8.1
S3548,Female,22,Business,87.46,76.56,56.76,60.86,85.34,5.48,58.41,A,14.2,No,Yes,Medium,1,7.1
S3549,Male,24,Business,78.59,62.03,46.56,63.33,60.37,4.46,94.04,C,12.8,No,Yes,Medium,1,8.0
S3550,Female,24,Business,75.431409455843,80.37,55.4,58.53,66.36,3.26,77.42,D,11.0,No,Yes,Low,7,7.1
S3551,Male,21,Mathematics,87.29,54.22,90.26,52.83,70.95,6.18,92.62,A,16.4,No,Yes,High,10,8.2
S3552,Male,18,Engineering,60.34,82.06,76.91,80.96,89.72,5.02,99.26,C,9.2,No,Yes,Medium,6,8.7
S3553,Male,20,Engineering,75.431409455843,60.85,53.64,83.64,74.68,3.35,77.51,F,26.3,No,Yes,Medium,6,7.8
S3554,Male,19,Business,90.23,67.35,92.31,58.3,74.64,6.89,55.91,A,19.8,No,Yes,Medium,8,8.8
S3555,Female,21,Engineering,91.11,73.46,88.04,80.77,71.54,2.8,68.06,A,6.6,Yes,Yes,Low,4,6.2
S3556,Female,19,Mathematics,73.65,81.17,85.22,99.1,61.43,6.43,51.81,C,16.4,No,No,High,5,8.6
S3557,Female,21,CS,59.62,54.32,90.86,53.72,96.15,9.57,92.47,C,20.7,No,No,High,5,5.1
S3558,Female,24,CS,54.99,90.16,77.18,74.52,65.89,7.29,50.89,D,26.5,No,No,Low,6,4.2
S3559,Male,22,CS,87.17,83.31,70.09,86.65,78.37,4.18,79.61,B,5.6,No,Yes,Medium,1,4.6
S3560,Female,19,CS,94.31,54.05,62.44,52.3,57.44,7.48,55.31,A,16.4,No,Yes,Low,4,4.8
S3561,Female,22,CS,82.54,98.5,53.43,88.91,71.71,8.09,50.38,F,22.6,No,Yes,Low,3,8.1
S3562,Female,23,Business,57.21,79.89,73.44,98.98,95.19,3.26,62.81,F,9.9,Yes,Yes,Low,7,6.0
S3563,Male,23,CS,96.74,67.15,93.37,54.42,99.77,7.05,77.59,A,10.5,Yes,Yes,High,1,5.2
S3564,Female,24,Business,99.46,49.45,75.64,91.11,68.09,4.34,53.75,A,17.2,No,Yes,Medium,2,8.1
S3565,Female,20,Engineering,71.67,71.99,95.18,68.93,57.7,8.19,80.74,D,27.1,Yes,Yes,Medium,8,5.0
S3566,Male,22,CS,79.74,49.89,61.42,57.21,65.72,2.95,83.6,F,15.0,No,Yes,High,2,4.4
S3567,Male,21,CS,75.431409455843,65.77,81.71,74.66,66.36,9.38,98.48,B,17.1,Yes,Yes,Medium,9,6.3
S3568,Female,20,Engineering,75.431409455843,64.52,78.92,53.58,82.23,5.75,94.98,B,20.9,No,Yes,Low,4,4.3
S3569,Female,19,Business,98.39,83.2,80.23,76.11,74.81,3.53,78.34,B,12.8,No,Yes,Low,3,5.4
S3570,Male,19,Business,55.74,51.54,78.7,50.97,88.42,4.19,89.67,C,26.7,No,No,Low,4,7.5
S3571,Female,21,Business,79.04,89.31,53.3,86.43,85.07,3.48,68.18,A,29.0,No,Yes,Low,9,5.9
S3572,Male,18,Mathematics,84.6,59.57,48.62,74.4,62.57,1.46,79.29,C,21.3,No,Yes,High,7,4.4
S3573,Female,18,Engineering,94.5,66.64,98.72,72.95,89.21,0.68,70.17,B,21.0,No,Yes,Medium,4,6.0
S3574,Female,19,Mathematics,75.431409455843,86.34,42.72,59.81,92.37,3.22,66.85,A,21.8,No,No,Low,7,6.6
S3575,Female,24,Business,98.9,77.52,68.06,68.06,79.92,4.59,86.38,A,9.8,Yes,Yes,Medium,8,5.3
S3576,Female,24,Business,75.6,58.48,65.5,59.09,96.38,3.62,64.83,B,23.3,Yes,Yes,Low,8,4.9
S3577,Female,21,CS,91.54,63.17,61.6,86.77,89.15,0.14,69.03,A,13.7,Yes,Yes,Low,6,7.8
S3578,Male,18,Mathematics,71.36,58.35,86.92,59.95,79.77,5.79,68.36,F,29.8,Yes,No,Low,1,4.3
S3579,Male,22,Engineering,71.12,75.69,84.72,80.84,95.31,1.45,93.52,D,23.8,No,Yes,High,10,8.8
S3580,Female,19,Business,62.67,59.96,94.31,63.98,80.02,2.11,58.52,A,19.6,No,Yes,Low,3,4.0
S3581,Female,23,CS,90.91,83.54,63.73,82.85,76.06,1.21,69.07,B,27.8,Yes,Yes,High,6,7.3
S3582,Female,22,CS,99.29,74.79,73.85,77.02,67.81,5.2,94.39,A,29.3,No,Yes,Medium,1,4.7
S3583,Male,21,CS,62.82,48.74,93.54,71.17,94.14,0.95,50.77,B,25.5,No,No,Medium,5,6.7
S3584,Male,23,CS,52.81,58.62,99.63,83.65,56.14,2.56,97.39,D,23.9,No,Yes,High,2,4.9
S3585,Male,22,CS,90.78,53.29,98.16,70.79,73.68,4.52,94.95,A,6.5,No,Yes,Low,1,4.2
S3586,Male,18,Business,81.01,63.42,83.07,91.07,76.87,1.68,70.89,F,22.7,Yes,Yes,High,10,8.3
S3587,Male,24,CS,97.98,70.96,48.59,74.79867276377426,77.74,4.46,82.65,B,13.4,Yes,Yes,Low,3,6.1
S3588,Male,18,CS,62.61,70.41,41.39,77.03,82.59,3.43,99.55,B,28.2,No,Yes,High,2,5.4
S3589,Male,23,CS,53.55,85.27,89.51,93.85,75.29,8.61,77.75,D,20.3,No,Yes,High,6,8.7
S3590,Male,20,Engineering,74.62,51.35,90.46,91.44,62.84,7.95,54.84,B,14.3,No,Yes,High,6,4.4
S3591,Female,24,CS,54.27,96.79,84.78,76.59,92.85,9.93,92.68,D,13.5,No,Yes,High,7,5.7
S3592,Male,19,CS,63.09,60.57,56.8,53.42,82.88,5.29,56.71,F,18.9,No,Yes,Low,7,4.9
S3593,Male,23,Engineering,56.3,58.01,78.39,78.3,92.91,5.75,62.86,C,17.3,No,Yes,High,5,9.0
S3594,Male,21,Engineering,75.431409455843,81.11,58.97,67.76,63.8,9.47,93.68,D,14.8,No,Yes,Low,3,6.7
S3595,Male,19,CS,55.31,88.33,67.04,77.01,81.85,4.0,62.8,F,10.2,No,No,Medium,6,8.1
S3596,Female,22,CS,97.7,62.71,62.95,82.36,85.71,5.56,87.25,A,24.9,No,Yes,High,3,4.8
S3597,Male,24,CS,63.93,84.81,94.82,82.24,69.17,3.79,72.38,D,15.8,Yes,Yes,Low,5,5.5
S3598,Female,21,Mathematics,72.19,93.02,54.05,83.68,90.61,5.46,87.99,B,7.5,Yes,Yes,Low,3,7.1
S3599,Female,21,CS,94.93,86.01,74.66,83.96,50.13,0.81,61.62,A,7.1,No,Yes,High,6,4.9
S3600,Female,18,Engineering,83.87,42.05,61.66,55.46,79.75,7.84,70.98,A,11.0,Yes,No,Low,4,6.5
S3601,Male,22,CS,80.9,89.64,79.78,59.59,80.68,9.85,65.91,F,18.8,No,Yes,Low,9,8.7
S3602,Male,18,Engineering,85.28,86.47,73.87,81.53,76.69,0.66,62.45,A,8.7,No,Yes,Medium,2,8.7
S3603,Male,18,CS,91.44,80.16,95.44,74.79867276377426,81.5,8.01,65.72,A,10.4,No,No,High,7,5.8
S3604,Female,24,CS,93.88,85.6,46.1,88.14,58.36,2.42,66.15,A,17.5,No,Yes,High,5,6.6
S3605,Female,20,Engineering,82.13,98.77,53.24,56.25,84.24,1.98,97.77,F,10.4,No,No,Medium,9,5.0
